GEO_SPATIAL_KEY,SUBZONE,PLANNING_AREA
52059,KALLANG,Toa Payoh
52061,BISHAN EAST,Bishan
52069,KALLANG,Toa Payoh
52071,TOA PAYOH CENTRAL,Toa Payoh
52079,BALESTIER,Novena
52081,KIM KEAT,Toa Payoh
52089,BALESTIER,Novena
52099,BALESTIER,Novena
52109,BALESTIER,Novena
52129,BALESTIER,Novena
52131,TOA PAYOH CENTRAL,Toa Payoh
52139,TOA PAYOH CENTRAL,Toa Payoh
52141,MARYMOUNT_TOA PAYOH,Toa Payoh
52149,TOA PAYOH CENTRAL,Toa Payoh
52151,MARYMOUNT_TOA PAYOH,Toa Payoh
52159,MARYMOUNT_TOA PAYOH,Toa Payoh
52161,MARYMOUNT_TOA PAYOH,Toa Payoh
52169,MARYMOUNT_TOA PAYOH,Toa Payoh
52171,BRADDELL,Toa Payoh
52179,BRADDELL,Toa Payoh
52181,TOA PAYOH CENTRAL,Toa Payoh
52189,TOA PAYOH CENTRAL,Toa Payoh
52191,TOA PAYOH CENTRAL,Toa Payoh
52199,TOA PAYOH CENTRAL,Toa Payoh
52201,MARYMOUNT_TOA PAYOH,Toa Payoh
52209,BRADDELL,Toa Payoh
52211,MARYMOUNT_TOA PAYOH,Toa Payoh
52219,MARYMOUNT_TOA PAYOH,Toa Payoh
52221,BRADDELL,Toa Payoh
52229,BRADDELL,Toa Payoh
52231,TOA PAYOH CENTRAL,Toa Payoh
52239,TOA PAYOH CENTRAL,Toa Payoh
52241,MARYMOUNT_TOA PAYOH,Toa Payoh
52249,MARYMOUNT_TOA PAYOH,Toa Payoh
52251,TOA PAYOH CENTRAL,Toa Payoh
52259,BOON TECK,Toa Payoh
52261,TOA PAYOH CENTRAL,Toa Payoh
52269,BOON TECK,Toa Payoh
52271,BRADDELL,Toa Payoh
52279,BOON TECK,Toa Payoh
52281,BOON TECK,Toa Payoh
52289,BOON TECK,Toa Payoh
52291,BOON TECK,Toa Payoh
52299,BOON TECK,Toa Payoh
52301,BOON TECK,Toa Payoh
52309,BOON TECK,Toa Payoh
52311,PEI CHUN,Toa Payoh
52319,KIM KEAT,Toa Payoh
52321,TOA PAYOH CENTRAL,Toa Payoh
52329,BOON TECK,Toa Payoh
52331,KIM KEAT,Toa Payoh
52339,BOON TECK,Toa Payoh
52341,PEI CHUN,Toa Payoh
52349,BOON TECK,Toa Payoh
52351,KALLANG,Toa Payoh
52359,BOON TECK,Toa Payoh
52361,KALLANG,Toa Payoh
52369,BRADDELL,Toa Payoh
52371,KALLANG,Toa Payoh
52381,KALLANG,Toa Payoh
52389,PEI CHUN,Toa Payoh
52391,PEI CHUN,Toa Payoh
52399,PEI CHUN,Toa Payoh
52401,BALESTIER,Novena
52409,BALESTIER,Novena
52411,BALESTIER,Novena
52419,BALESTIER,Novena
52429,PEI CHUN,Toa Payoh
52439,PEI CHUN,Toa Payoh
52441,BRADDELL,Toa Payoh
52449,BRADDELL,Toa Payoh
52451,BALESTIER,Novena
52471,BALESTIER,Novena
52479,BALESTIER,Novena
52481,PEI CHUN,Toa Payoh
52489,PEI CHUN,Toa Payoh
52499,BALESTIER,Novena
52501,TOA PAYOH CENTRAL,Toa Payoh
52509,TOA PAYOH CENTRAL,Toa Payoh
52529,KALLANG,Toa Payoh
52539,KALLANG,Toa Payoh
52559,MARYMOUNT_TOA PAYOH,Toa Payoh
53009,BISHAN EAST,Bishan
53011,UPPER THOMSON,Bishan
53019,UPPER THOMSON,Bishan
53021,UPPER THOMSON,Bishan
53029,UPPER THOMSON,Bishan
53039,UPPER THOMSON,Bishan
53041,UPPER THOMSON,Bishan
53049,UPPER THOMSON,Bishan
53051,UPPER THOMSON,Bishan
53059,UPPER THOMSON,Bishan
53061,UPPER THOMSON,Bishan
53069,UPPER THOMSON,Bishan
53071,UPPER THOMSON,Bishan
53079,UPPER THOMSON,Bishan
53081,UPPER THOMSON,Bishan
53089,UPPER THOMSON,Bishan
53091,UPPER THOMSON,Bishan
53099,UPPER THOMSON,Bishan
53111,UPPER THOMSON,Bishan
53119,MARYMOUNT_BISHAN,Bishan
53121,UPPER THOMSON,Bishan
53129,MARYMOUNT_BISHAN,Bishan
53131,UPPER THOMSON,Bishan
53139,MARYMOUNT_BISHAN,Bishan
53141,UPPER THOMSON,Bishan
53149,MARYMOUNT_BISHAN,Bishan
53151,UPPER THOMSON,Bishan
53159,MARYMOUNT_BISHAN,Bishan
53161,UPPER THOMSON,Bishan
53169,MARYMOUNT_BISHAN,Bishan
53171,UPPER THOMSON,Bishan
53179,UPPER THOMSON,Bishan
53181,UPPER THOMSON,Bishan
53189,UPPER THOMSON,Bishan
53191,UPPER THOMSON,Bishan
53199,UPPER THOMSON,Bishan
53201,UPPER THOMSON,Bishan
53209,UPPER THOMSON,Bishan
53211,BISHAN EAST,Bishan
53219,MARYMOUNT_BISHAN,Bishan
53221,BISHAN EAST,Bishan
53229,BISHAN EAST,Bishan
53231,BISHAN EAST,Bishan
53239,MARYMOUNT_BISHAN,Bishan
53241,BISHAN EAST,Bishan
53249,MARYMOUNT_BISHAN,Bishan
53251,BISHAN EAST,Bishan
53259,BISHAN EAST,Bishan
53261,BISHAN EAST,Bishan
53269,BISHAN EAST,Bishan
53271,BISHAN EAST,Bishan
53279,BISHAN EAST,Bishan
53281,BISHAN EAST,Bishan
53289,BISHAN EAST,Bishan
53291,UPPER THOMSON,Bishan
53299,UPPER THOMSON,Bishan
53301,MARYMOUNT_BISHAN,Bishan
53309,MARYMOUNT_BISHAN,Bishan
53311,MARYMOUNT_BISHAN,Bishan
53319,MARYMOUNT_BISHAN,Bishan
53321,UPPER THOMSON,Bishan
53329,UPPER THOMSON,Bishan
53331,UPPER THOMSON,Bishan
53339,UPPER THOMSON,Bishan
53341,UPPER THOMSON,Bishan
53349,UPPER THOMSON,Bishan
53351,UPPER THOMSON,Bishan
53359,UPPER THOMSON,Bishan
53361,UPPER THOMSON,Bishan
53369,UPPER THOMSON,Bishan
53371,MARYMOUNT_BISHAN,Bishan
53379,MARYMOUNT_BISHAN,Bishan
53381,MARYMOUNT_BISHAN,Bishan
53389,MARYMOUNT_BISHAN,Bishan
53391,MARYMOUNT_BISHAN,Bishan
53399,MARYMOUNT_BISHAN,Bishan
53401,BISHAN EAST,Bishan
53409,BISHAN EAST,Bishan
53419,BISHAN EAST,Bishan
54009,TOWN CENTRE,Ang Mo Kio
54011,SHANGRI-LA,Ang Mo Kio
54019,TOWNSVILLE,Ang Mo Kio
54031,KEBUN BAHRU,Ang Mo Kio
54039,TOWN CENTRE,Ang Mo Kio
54041,KEBUN BAHRU,Ang Mo Kio
54049,TOWN CENTRE,Ang Mo Kio
54051,KEBUN BAHRU,Ang Mo Kio
54059,TOWN CENTRE,Ang Mo Kio
54061,SHANGRI-LA,Ang Mo Kio
54069,UPPER THOMSON,Bishan
54071,TOWNSVILLE,Ang Mo Kio
54079,MARYMOUNT_BISHAN,Bishan
54081,TOWNSVILLE,Ang Mo Kio
54089,MARYMOUNT_BISHAN,Bishan
54091,TOWNSVILLE,Ang Mo Kio
54099,MARYMOUNT_BISHAN,Bishan
54101,CHONG BOON,Ang Mo Kio
54109,BISHAN EAST,Bishan
54161,KEBUN BAHRU,Ang Mo Kio
54169,SHANGRI-LA,Ang Mo Kio
54181,SHANGRI-LA,Ang Mo Kio
54189,KEBUN BAHRU,Ang Mo Kio
54191,KEBUN BAHRU,Ang Mo Kio
54199,KEBUN BAHRU,Ang Mo Kio
54201,KEBUN BAHRU,Ang Mo Kio
54209,KEBUN BAHRU,Ang Mo Kio
54211,SHANGRI-LA,Ang Mo Kio
54219,SHANGRI-LA,Ang Mo Kio
54221,KEBUN BAHRU,Ang Mo Kio
54229,SHANGRI-LA,Ang Mo Kio
54231,KEBUN BAHRU,Ang Mo Kio
54239,SHANGRI-LA,Ang Mo Kio
54241,TOWN CENTRE,Ang Mo Kio
54247,TOWNSVILLE,Ang Mo Kio
54248,TOWNSVILLE,Ang Mo Kio
54251,TOWN CENTRE,Ang Mo Kio
54259,YIO CHU KANG,Ang Mo Kio
54261,CHENG SAN,Ang Mo Kio
54269,CHONG BOON,Ang Mo Kio
54271,CHENG SAN,Ang Mo Kio
54279,CHONG BOON,Ang Mo Kio
54281,CHENG SAN,Ang Mo Kio
54289,CHENG SAN,Ang Mo Kio
54291,CHENG SAN,Ang Mo Kio
54299,CHONG BOON,Ang Mo Kio
54301,SERANGOON NORTH,Serangoon
54309,SERANGOON GARDEN,Serangoon
54311,TOWNSVILLE,Ang Mo Kio
54319,CHONG BOON,Ang Mo Kio
54321,TOWNSVILLE,Ang Mo Kio
54329,CHONG BOON,Ang Mo Kio
54331,TOWNSVILLE,Ang Mo Kio
54339,CHONG BOON,Ang Mo Kio
54341,TOWN CENTRE,Ang Mo Kio
54349,CHENG SAN,Ang Mo Kio
54351,YIO CHU KANG,Ang Mo Kio
54359,CHENG SAN,Ang Mo Kio
54369,CHONG BOON,Ang Mo Kio
54371,CHONG BOON,Ang Mo Kio
54379,CHONG BOON,Ang Mo Kio
54381,CHONG BOON,Ang Mo Kio
54389,CHONG BOON,Ang Mo Kio
54391,TOWN CENTRE,Ang Mo Kio
54399,CHENG SAN,Ang Mo Kio
54401,CHENG SAN,Ang Mo Kio
54409,CHENG SAN,Ang Mo Kio
54411,CHENG SAN,Ang Mo Kio
54419,CHENG SAN,Ang Mo Kio
54429,CHENG SAN,Ang Mo Kio
54439,CHENG SAN,Ang Mo Kio
54441,CHENG SAN,Ang Mo Kio
54449,CHENG SAN,Ang Mo Kio
54451,YIO CHU KANG,Ang Mo Kio
54459,KEBUN BAHRU,Ang Mo Kio
54461,YIO CHU KANG,Ang Mo Kio
54469,KEBUN BAHRU,Ang Mo Kio
54471,YIO CHU KANG,Ang Mo Kio
54479,CHENG SAN,Ang Mo Kio
54481,YIO CHU KANG,Ang Mo Kio
54489,CHENG SAN,Ang Mo Kio
54491,SELETAR HILLS,Serangoon
54499,SERANGOON NORTH,Serangoon
54501,SELETAR HILLS,Serangoon
54509,SERANGOON NORTH,Serangoon
54511,SERANGOON NORTH,Serangoon
54519,SERANGOON NORTH,Serangoon
54521,SERANGOON NORTH,Serangoon
54529,SERANGOON NORTH,Serangoon
54531,BISHAN EAST,Bishan
54539,MARYMOUNT_BISHAN,Bishan
54571,CHENG SAN,Ang Mo Kio
54579,CHENG SAN,Ang Mo Kio
54581,CHENG SAN,Ang Mo Kio
54589,CHENG SAN,Ang Mo Kio
54591,SERANGOON NORTH,Serangoon
54599,SERANGOON NORTH,Serangoon
54601,CHONG BOON,Ang Mo Kio
54609,CHONG BOON,Ang Mo Kio
54611,SHANGRI-LA,Ang Mo Kio
54619,UPPER THOMSON,Bishan
54621,SHANGRI-LA,Ang Mo Kio
54629,UPPER THOMSON,Bishan
54631,SERANGOON NORTH,Serangoon
54641,SERANGOON NORTH,Serangoon
54651,SELETAR HILLS,Serangoon
54659,SERANGOON NORTH,Serangoon
55009,YIO CHU KANG,Ang Mo Kio
55011,SINDO,Ang Mo Kio
55019,YIO CHU KANG,Ang Mo Kio
55021,SINDO,Ang Mo Kio
55029,YIO CHU KANG,Ang Mo Kio
55031,SELETAR_ANG MO KIO,Ang Mo Kio
55039,YIO CHU KANG,Ang Mo Kio
55041,SELETAR_ANG MO KIO,Ang Mo Kio
55049,YIO CHU KANG,Ang Mo Kio
55051,SELETAR_ANG MO KIO,Ang Mo Kio
55059,YIO CHU KANG,Ang Mo Kio
55071,SELETAR_ANG MO KIO,Ang Mo Kio
55079,YIO CHU KANG,Ang Mo Kio
55081,SELETAR_ANG MO KIO,Ang Mo Kio
55089,YIO CHU KANG,Ang Mo Kio
55101,JALAN KAYU WEST,Sengkang
55109,SELETAR HILLS,Serangoon
55111,KEBUN BAHRU,Ang Mo Kio
55119,YIO CHU KANG,Ang Mo Kio
55121,SEMBAWANG HILLS,Ang Mo Kio
55129,YIO CHU KANG,Ang Mo Kio
55131,YIO CHU KANG,Ang Mo Kio
55139,YIO CHU KANG,Ang Mo Kio
55141,YIO CHU KANG,Ang Mo Kio
55149,YIO CHU KANG,Ang Mo Kio
55151,YIO CHU KANG,Ang Mo Kio
55159,YIO CHU KANG,Ang Mo Kio
55169,YIO CHU KANG,Ang Mo Kio
55171,YIO CHU KANG,Ang Mo Kio
55179,YIO CHU KANG,Ang Mo Kio
55181,YIO CHU KANG,Ang Mo Kio
55189,YIO CHU KANG,Ang Mo Kio
55199,YIO CHU KANG,Ang Mo Kio
55201,YIO CHU KANG,Ang Mo Kio
55209,YIO CHU KANG,Ang Mo Kio
55211,YIO CHU KANG,Ang Mo Kio
55219,YIO CHU KANG,Ang Mo Kio
55221,YIO CHU KANG,Ang Mo Kio
55229,YIO CHU KANG,Ang Mo Kio
55231,YIO CHU KANG,Ang Mo Kio
55239,YIO CHU KANG,Ang Mo Kio
55241,SINDO,Ang Mo Kio
55249,SELETAR_ANG MO KIO,Ang Mo Kio
55251,SINDO,Ang Mo Kio
55259,SELETAR_ANG MO KIO,Ang Mo Kio
55261,SINDO,Ang Mo Kio
55269,SELETAR_ANG MO KIO,Ang Mo Kio
55271,SPRINGLEAF,Yishun
55279,SELETAR_ANG MO KIO,Ang Mo Kio
55281,SPRINGLEAF,Yishun
55289,LOWER SELETAR,Yishun
55301,YIO CHU KANG,Ang Mo Kio
55309,YIO CHU KANG,Ang Mo Kio
55311,YIO CHU KANG,Ang Mo Kio
55319,YIO CHU KANG,Ang Mo Kio
55321,YIO CHU KANG,Ang Mo Kio
55329,YIO CHU KANG,Ang Mo Kio
55331,SINDO,Ang Mo Kio
55339,SINDO,Ang Mo Kio
55341,SINDO,Ang Mo Kio
55349,SINDO,Ang Mo Kio
55351,SINDO,Ang Mo Kio
55361,SINDO,Ang Mo Kio
55371,SINDO,Ang Mo Kio
55381,SINDO,Ang Mo Kio
55509,YIO CHU KANG,Ang Mo Kio
56019,SEMBAWANG HILLS,Ang Mo Kio
56021,SEMBAWANG HILLS,Ang Mo Kio
56029,SEMBAWANG HILLS,Ang Mo Kio
56031,SEMBAWANG HILLS,Ang Mo Kio
56039,SEMBAWANG HILLS,Ang Mo Kio
56041,SINDO,Ang Mo Kio
56049,SINDO,Ang Mo Kio
56051,SINDO,Ang Mo Kio
56059,SINDO,Ang Mo Kio
56061,SINDO,Ang Mo Kio
56069,SINDO,Ang Mo Kio
56071,SINDO,Ang Mo Kio
56079,SINDO,Ang Mo Kio
56081,CENTRAL WATER CATCHMENT,Central Water Catchment
56089,SINDO,Ang Mo Kio
56091,NEE SOON,Yishun
56099,SPRINGLEAF,Yishun
56191,SINDO,Ang Mo Kio
56199,SEMBAWANG HILLS,Ang Mo Kio
56201,SINDO,Ang Mo Kio
56209,SEMBAWANG HILLS,Ang Mo Kio
56241,KEBUN BAHRU,Ang Mo Kio
56249,SEMBAWANG HILLS,Ang Mo Kio
56251,KEBUN BAHRU,Ang Mo Kio
56259,SEMBAWANG HILLS,Ang Mo Kio
56261,SHANGRI-LA,Ang Mo Kio
56269,UPPER THOMSON,Bishan
56289,SHANGRI-LA,Ang Mo Kio
57011,NEE SOON,Yishun
57019,SPRINGLEAF,Yishun
57021,NEE SOON,Yishun
57029,SPRINGLEAF,Yishun
57031,NEE SOON,Yishun
57039,SPRINGLEAF,Yishun
57041,SPRINGLEAF,Yishun
57049,SPRINGLEAF,Yishun
57051,SUBZONE 2_MANDAI,Mandai
57059,KHATIB,Yishun
57061,SUBZONE 2_MANDAI,Mandai
57069,KHATIB,Yishun
57071,SUBZONE 3_MANDAI,Mandai
57079,KHATIB,Yishun
57081,SUBZONE 3_MANDAI,Mandai
57089,YISHUN WEST,Yishun
57111,SUBZONE 2_MANDAI,Mandai
57119,YISHUN WEST,Yishun
57121,SUBZONE 2_MANDAI,Mandai
57129,YISHUN WEST,Yishun
57131,SEMBAWANG SPRINGS,Sembawang
57139,SEMBAWANG SPRINGS,Sembawang
57141,NEE SOON,Yishun
57149,NEE SOON,Yishun
58009,SEMBAWANG CENTRAL,Sembawang
58011,SEMBAWANG SPRINGS,Sembawang
58019,SEMBAWANG SPRINGS,Sembawang
58021,SEMBAWANG SPRINGS,Sembawang
58029,SEMBAWANG SPRINGS,Sembawang
58041,ADMIRALTY,Sembawang
58049,SEMBAWANG EAST,Sembawang
58051,ADMIRALTY,Sembawang
58059,SEMBAWANG EAST,Sembawang
58061,ADMIRALTY,Sembawang
58069,SEMBAWANG EAST,Sembawang
58071,SEMBAWANG STRAITS,Sembawang
58079,SEMBAWANG STRAITS,Sembawang
58081,SEMBAWANG STRAITS,Sembawang
58089,SEMBAWANG STRAITS,Sembawang
58091,SEMBAWANG STRAITS,Sembawang
58099,SEMBAWANG STRAITS,Sembawang
58101,SEMBAWANG CENTRAL,Sembawang
58109,ADMIRALTY,Sembawang
58111,SEMBAWANG CENTRAL,Sembawang
58119,ADMIRALTY,Sembawang
58121,SEMBAWANG NORTH,Sembawang
58129,ADMIRALTY,Sembawang
58131,SEMBAWANG NORTH,Sembawang
58139,ADMIRALTY,Sembawang
58141,THE WHARVES,Sembawang
58149,SEMBAWANG NORTH,Sembawang
58151,SEMBAWANG CENTRAL,Sembawang
58159,ADMIRALTY,Sembawang
58161,SEMBAWANG NORTH,Sembawang
58169,SEMBAWANG NORTH,Sembawang
58171,THE WHARVES,Sembawang
58179,ADMIRALTY,Sembawang
58181,SEMBAWANG STRAITS,Sembawang
58189,ADMIRALTY,Sembawang
58191,SEMBAWANG STRAITS,Sembawang
58199,ADMIRALTY,Sembawang
58201,SEMBAWANG STRAITS,Sembawang
58209,ADMIRALTY,Sembawang
58211,SEMBAWANG CENTRAL,Sembawang
58219,SEMBAWANG CENTRAL,Sembawang
58221,SEMBAWANG CENTRAL,Sembawang
58229,SEMBAWANG CENTRAL,Sembawang
58241,SEMBAWANG CENTRAL,Sembawang
58249,SEMBAWANG CENTRAL,Sembawang
58251,SEMBAWANG CENTRAL,Sembawang
58259,SEMBAWANG CENTRAL,Sembawang
58271,SEMBAWANG CENTRAL,Sembawang
58279,SEMBAWANG CENTRAL,Sembawang
58281,SEMBAWANG CENTRAL,Sembawang
58289,SEMBAWANG CENTRAL,Sembawang
58291,SEMBAWANG CENTRAL,Sembawang
58299,SEMBAWANG CENTRAL,Sembawang
58301,SENOKO SOUTH,Sembawang
58309,WOODLANDS EAST,Woodlands
58311,SEMBAWANG CENTRAL,Sembawang
58319,SEMBAWANG CENTRAL,Sembawang
58321,SEMBAWANG CENTRAL,Sembawang
58329,ADMIRALTY,Sembawang
58331,ADMIRALTY,Sembawang
58339,ADMIRALTY,Sembawang
58341,SEMBAWANG NORTH,Sembawang
58349,SEMBAWANG NORTH,Sembawang
58351,SEMBAWANG NORTH,Sembawang
58359,SEMBAWANG NORTH,Sembawang
58361,SEMBAWANG NORTH,Sembawang
58369,SEMBAWANG NORTH,Sembawang
58371,SEMBAWANG CENTRAL,Sembawang
58379,SEMBAWANG CENTRAL,Sembawang
58381,SEMBAWANG NORTH,Sembawang
58389,SEMBAWANG CENTRAL,Sembawang
58391,SEMBAWANG CENTRAL,Sembawang
58399,SEMBAWANG SPRINGS,Sembawang
58401,SEMBAWANG NORTH,Sembawang
58409,SEMBAWANG NORTH,Sembawang
58411,SEMBAWANG NORTH,Sembawang
58419,SEMBAWANG NORTH,Sembawang
58421,SEMBAWANG CENTRAL,Sembawang
58429,SEMBAWANG NORTH,Sembawang
58439,WOODLANDS SOUTH,Woodlands
58449,WOODLANDS SOUTH,Woodlands
58451,SEMBAWANG NORTH,Sembawang
58459,SEMBAWANG NORTH,Sembawang
58461,WOODLANDS SOUTH,Woodlands
58479,WOODLANDS SOUTH,Woodlands
58481,ADMIRALTY,Sembawang
58489,ADMIRALTY,Sembawang
58491,ADMIRALTY,Sembawang
58499,ADMIRALTY,Sembawang
58501,ADMIRALTY,Sembawang
58509,ADMIRALTY,Sembawang
59008,YISHUN CENTRAL,Yishun
59009,YISHUN CENTRAL,Yishun
59011,SPRINGLEAF,Yishun
59019,LOWER SELETAR,Yishun
59021,SPRINGLEAF,Yishun
59029,LOWER SELETAR,Yishun
59031,KHATIB,Yishun
59039,YISHUN SOUTH,Yishun
59041,KHATIB,Yishun
59049,YISHUN SOUTH,Yishun
59051,KHATIB,Yishun
59059,YISHUN SOUTH,Yishun
59061,YISHUN WEST,Yishun
59069,YISHUN CENTRAL,Yishun
59072,YISHUN CENTRAL,Yishun
59073,YISHUN CENTRAL,Yishun
59079,YISHUN WEST,Yishun
59081,YISHUN WEST,Yishun
59089,YISHUN WEST,Yishun
59091,YISHUN WEST,Yishun
59099,NORTHLAND,Yishun
59101,YISHUN WEST,Yishun
59109,YISHUN WEST,Yishun
59111,YISHUN WEST,Yishun
59119,YISHUN WEST,Yishun
59121,YISHUN WEST,Yishun
59129,YISHUN WEST,Yishun
59131,YISHUN WEST,Yishun
59139,YISHUN WEST,Yishun
59141,YISHUN WEST,Yishun
59149,YISHUN WEST,Yishun
59159,YISHUN WEST,Yishun
59161,YISHUN CENTRAL,Yishun
59169,NORTHLAND,Yishun
59171,YISHUN EAST,Yishun
59179,NORTHLAND,Yishun
59181,YISHUN EAST,Yishun
59189,NORTHLAND,Yishun
59191,NORTHLAND,Yishun
59199,NORTHLAND,Yishun
59201,NORTHLAND,Yishun
59209,NORTHLAND,Yishun
59211,NORTHLAND,Yishun
59219,NORTHLAND,Yishun
59221,NORTHLAND,Yishun
59229,NORTHLAND,Yishun
59231,NORTHLAND,Yishun
59239,NORTHLAND,Yishun
59241,NORTHLAND,Yishun
59249,NORTHLAND,Yishun
59251,YISHUN WEST,Yishun
59259,NORTHLAND,Yishun
59261,YISHUN WEST,Yishun
59269,YISHUN WEST,Yishun
59271,YISHUN WEST,Yishun
59279,YISHUN WEST,Yishun
59281,YISHUN SOUTH,Yishun
59291,YISHUN SOUTH,Yishun
59301,YISHUN WEST,Yishun
59309,YISHUN WEST,Yishun
59311,YISHUN WEST,Yishun
59319,YISHUN WEST,Yishun
59321,KHATIB,Yishun
59329,KHATIB,Yishun
59331,YISHUN WEST,Yishun
59339,KHATIB,Yishun
59341,YISHUN CENTRAL,Yishun
59349,YISHUN SOUTH,Yishun
59351,YISHUN CENTRAL,Yishun
59359,YISHUN EAST,Yishun
59361,YISHUN SOUTH,Yishun
59369,YISHUN SOUTH,Yishun
59371,YISHUN SOUTH,Yishun
59379,YISHUN SOUTH,Yishun
59381,YISHUN EAST,Yishun
59389,YISHUN EAST,Yishun
59391,YISHUN EAST,Yishun
59399,YISHUN EAST,Yishun
59401,YISHUN EAST,Yishun
59409,YISHUN EAST,Yishun
59411,YISHUN EAST,Yishun
59419,YISHUN EAST,Yishun
59421,YISHUN SOUTH,Yishun
59429,YISHUN SOUTH,Yishun
59431,YISHUN SOUTH,Yishun
59439,YISHUN SOUTH,Yishun
59441,LOWER SELETAR,Yishun
59449,YISHUN SOUTH,Yishun
59451,YISHUN EAST,Yishun
59459,YISHUN SOUTH,Yishun
59461,YISHUN EAST,Yishun
59469,YISHUN EAST,Yishun
59471,YISHUN EAST,Yishun
59481,YISHUN SOUTH,Yishun
59499,YISHUN SOUTH,Yishun
59501,YISHUN SOUTH,Yishun
59511,YISHUN WEST,Yishun
59521,YISHUN WEST,Yishun
59529,NORTHLAND,Yishun
59541,YISHUN WEST,Yishun
59549,KHATIB,Yishun
59551,YISHUN WEST,Yishun
59559,KHATIB,Yishun
59561,KHATIB,Yishun
59569,KHATIB,Yishun
59571,YISHUN SOUTH,Yishun
59579,YISHUN EAST,Yishun
59581,YISHUN EAST,Yishun
59591,YISHUN EAST,Yishun
59599,YISHUN EAST,Yishun
59601,YISHUN EAST,Yishun
59609,YISHUN EAST,Yishun
59611,YISHUN CENTRAL,Yishun
59619,YISHUN CENTRAL,Yishun
59621,YISHUN EAST,Yishun
59631,YISHUN SOUTH,Yishun
59639,YISHUN EAST,Yishun
59641,YISHUN EAST,Yishun
60011,KALLANG BAHRU,Kallang
60019,KALLANG BAHRU,Kallang
60021,KALLANG BAHRU,Kallang
60029,KALLANG BAHRU,Kallang
60031,GEYLANG BAHRU,Kallang
60039,GEYLANG BAHRU,Kallang
60051,KALLANG BAHRU,Kallang
60059,KALLANG BAHRU,Kallang
60061,KALLANG WAY,Geylang
60069,GEYLANG BAHRU,Kallang
60071,KALLANG WAY,Geylang
60079,GEYLANG BAHRU,Kallang
60081,POTONG PASIR,Toa Payoh
60089,BENDEMEER,Kallang
60099,KALLANG BAHRU,Kallang
60101,BENDEMEER,Kallang
60119,KALLANG BAHRU,Kallang
60121,BENDEMEER,Kallang
60139,BENDEMEER,Kallang
60141,BENDEMEER,Kallang
60159,GEYLANG BAHRU,Kallang
60161,BENDEMEER,Kallang
60179,GEYLANG BAHRU,Kallang
60181,BENDEMEER,Kallang
60191,BENDEMEER,Kallang
60199,BENDEMEER,Kallang
60201,POTONG PASIR,Toa Payoh
60209,SENNETT,Toa Payoh
60211,SENNETT,Toa Payoh
60219,KALLANG WAY,Geylang
60221,GEYLANG BAHRU,Kallang
60229,GEYLANG BAHRU,Kallang
60241,BENDEMEER,Kallang
60249,BENDEMEER,Kallang
60251,BENDEMEER,Kallang
60261,POTONG PASIR,Toa Payoh
60269,SENNETT,Toa Payoh
61009,POTONG PASIR,Toa Payoh
61011,POTONG PASIR,Toa Payoh
61019,SENNETT,Toa Payoh
61021,WOODLEIGH,Toa Payoh
61029,SENNETT,Toa Payoh
61031,WOODLEIGH,Toa Payoh
61039,SENNETT,Toa Payoh
61041,WOODLEIGH,Toa Payoh
61049,BIDADARI,Toa Payoh
61051,BIDADARI,Toa Payoh
61059,SENNETT,Toa Payoh
61061,POTONG PASIR,Toa Payoh
61069,POTONG PASIR,Toa Payoh
61079,POTONG PASIR,Toa Payoh
61089,POTONG PASIR,Toa Payoh
61099,POTONG PASIR,Toa Payoh
61101,POTONG PASIR,Toa Payoh
62011,SERANGOON CENTRAL,Serangoon
62019,TAI KENG,Hougang
62029,TAI KENG,Hougang
62031,SERANGOON CENTRAL,Serangoon
62039,TAI KENG,Hougang
62041,SERANGOON CENTRAL,Serangoon
62049,TAI KENG,Hougang
62051,SERANGOON CENTRAL,Serangoon
62059,LORONG AH SOO,Hougang
62061,PAYA LEBAR,Toa Payoh
62069,SERANGOON CENTRAL,Serangoon
62071,BIDADARI,Toa Payoh
62079,SERANGOON CENTRAL,Serangoon
62081,BIDADARI,Toa Payoh
62089,SERANGOON CENTRAL,Serangoon
62091,BIDADARI,Toa Payoh
62099,SERANGOON CENTRAL,Serangoon
62101,BIDADARI,Toa Payoh
62109,SERANGOON CENTRAL,Serangoon
62111,SERANGOON CENTRAL,Serangoon
62119,SERANGOON CENTRAL,Serangoon
62121,SERANGOON CENTRAL,Serangoon
62129,SERANGOON CENTRAL,Serangoon
62131,SERANGOON CENTRAL,Serangoon
62139,SERANGOON CENTRAL,Serangoon
62141,SERANGOON CENTRAL,Serangoon
62149,SERANGOON CENTRAL,Serangoon
62151,SERANGOON CENTRAL,Serangoon
62159,SERANGOON CENTRAL,Serangoon
62161,SERANGOON CENTRAL,Serangoon
62169,SERANGOON CENTRAL,Serangoon
62171,SERANGOON CENTRAL,Serangoon
62179,SERANGOON CENTRAL,Serangoon
62189,SERANGOON CENTRAL,Serangoon
62219,LORONG AH SOO,Hougang
62221,TAI KENG,Hougang
62229,LORONG AH SOO,Hougang
62231,DEFU INDUSTRIAL PARK,Hougang
62239,TAI KENG,Hougang
62241,DEFU INDUSTRIAL PARK,Hougang
62249,TAI KENG,Hougang
63011,ROSYTH,Hougang
63019,LORONG AH SOO,Hougang
63021,ROSYTH,Hougang
63029,LORONG AH SOO,Hougang
63031,ROSYTH,Hougang
63039,LORONG AH SOO,Hougang
63041,ROSYTH,Hougang
